app_name,app_category,Y,size_unkown_unit,downloads_unstandardized,reviews_count,free_paid,price_if_paid,age_rating,app_tags,release_date,app_version,compatible_os_version
Remote Control For All AC - Universal Remote,PRODUCTIVITY,2.4,166,6.1M,"10,000+",Free,0,Everyone,Productivity,"July 28, 2018",1.1,4.0.3 and up
AC Remote Control Simulator,FAMILY,3.3,353,2.3M,"100,000+",Free,0,Everyone,Entertainment,"December 4, 2017",1.0,4.0.3 and up
Universal AC Remote Control Simulator,FAMILY,3.0,119,3.9M,"50,000+",Free,0,Everyone,Entertainment,"December 22, 2017",1.0,4.0 and up
AC Remote for Samsung - NOW FREE,TOOLS,3.7,566,27M,"100,000+",Free,0,Everyone,Tools,"July 30, 2018",6.1.7,4.2 and up
ac remote control,TOOLS,3.7,9514,7.0M,"500,000+",Free,0,Everyone,Tools,"July 11, 2018",acremotecontrol-v7,4.0.3 and up
Ad Detect Plugin - Handy Tool,PRODUCTIVITY,3.8,5107,1.4M,"500,000+",Free,0,Everyone,Productivity,"December 28, 2015",1.6.3,2.3 and up
cronometer (ad free),HEALTH_AND_FITNESS,3.9,1075,8.3M,"50,000+",Paid,$2.99,Everyone,Health & Fitness,"July 13, 2018",2.1.2,4.4 and up
Safe Notes - Secure Ad-free notepad,PRODUCTIVITY,4.6,3362,756k,"50,000+",Free,0,Everyone,Productivity,"November 21, 2017",1.7,4.0 and up
2000 AD Comics and Judge Dredd,COMICS,3.7,705,20M,"50,000+",Free,0,Teen,Comics,"July 19, 2018",1.3.0,4.0.3 and up
Google AdSense,PRODUCTIVITY,4.3,52677,2.9M,"1,000,000+",Free,0,Everyone,Productivity,"December 13, 2017",3.3,4.0 and up
Ad-free Triangle Solver,FAMILY,4.5,118,24M,"10,000+",Free,0,Everyone,Education,"August 20, 2015",6.3.1,4.2 and up
Bing Ads,BUSINESS,4.1,1828,13M,"100,000+",Free,0,Everyone,Business,"July 20, 2018",2.13.2,4.1 and up
Flipp - Weekly Shopping,SHOPPING,4.6,85782,Varies with device,"10,000,000+",Free,0,Everyone,Shopping,"July 30, 2018",Varies with device,Varies with device
"AE + Aerie: Jeans, Dresses, Swimsuits & Bralettes",SHOPPING,4.2,20476,28M,"1,000,000+",Free,0,Everyone,Shopping,"July 17, 2018",5.6.0,4.4 and up
AE Bubble:Offline Bubble Games,FAMILY,4.2,6973,Varies with device,"100,000+",Free,0,Everyone,Casual,"October 20, 2017",Varies with device,Varies with device
AE Lucky Fishing,GAME,4.3,18277,17M,"1,000,000+",Free,0,Teen,Arcade,"March 14, 2016",2.0.2,2.3 and up
AE Gun Ball: arcade ball games,GAME,3.7,8581,12M,"1,000,000+",Free,0,Everyone,Arcade,"December 13, 2013",1.0.2,2.2 and up
AE Angry Chef,GAME,4.1,533,39M,"10,000+",Free,0,Everyone 10+,Action,"January 24, 2014",1.0,2.1 and up
ActionDirector Video Editor - Edit Videos Fast,VIDEO_PLAYERS,4.5,74531,32M,"5,000,000+",Free,0,Everyone,Video Players & Editors,"June 15, 2018",2.12.0,4.3 and up
AE Checkout Plugin,SHOPPING,3.8,208,78k,"10,000+",Free,0,Everyone,Shopping,"February 11, 2015",1.3.1,2.3 and up
Camera FV-5 Lite,PHOTOGRAPHY,4.0,130063,5.6M,"10,000,000+",Free,0,Everyone,Photography,"November 10, 2017",3.31.4,4.0 and up
Bazar.af,SHOPPING,4.7,13,1.3M,500+,Free,0,Everyone,Shopping,"July 7, 2017",cli-6.5.0,4.0 and up
AR effect,PHOTOGRAPHY,4.2,79792,Varies with device,"100,000,000+",Free,0,Everyone,Photography,"August 3, 2018",Varies with device,Varies with device
Open Camera,PHOTOGRAPHY,4.3,116769,2.0M,"10,000,000+",Free,0,Everyone,Photography,"April 23, 2018",1.43.3,4.0.3 and up
Gun Strike Shoot,GAME,4.1,94761,17M,"10,000,000+",Free,0,Teen,Action,"February 21, 2017",1.1.4,2.3 and up
50000 Free eBooks & Free AudioBooks,BOOKS_AND_REFERENCE,4.1,52312,11M,"5,000,000+",Free,0,Teen,Books & Reference,"May 19, 2018",5.3.4,4.4 and up
AppLock,TOOLS,4.4,4931562,Varies with device,"100,000,000+",Free,0,Everyone,Tools,"June 11, 2018",Varies with device,Varies with device
King of Avalon: Dragon Warfare,FAMILY,4.2,306652,64M,"10,000,000+",Free,0,Everyone 10+,Strategy,"July 31, 2018",4.6.4,4.0.3 and up
Ag PhD Field Guide,BOOKS_AND_REFERENCE,4.1,114,6.3M,"10,000+",Free,0,Everyone,Books & Reference,"May 25, 2015",2.0,2.3 and up
AG Subway Simulator Lite,FAMILY,4.4,6738,56M,"100,000+",Free,0,Everyone,Simulation,"June 8, 2018",1.2.6,4.1 and up
Ag PhD Soils,PRODUCTIVITY,2.3,3,16M,"1,000+",Free,0,Everyone,Productivity,"July 16, 2018",1.24.1,4.4 and up
All States Ag Parts,SHOPPING,4.7,68,6.5M,"10,000+",Free,0,Everyone,Shopping,"January 25, 2018",5.26.0,5.0 and up
VR AG Racing for Cardboard,GAME,3.4,13,27M,"1,000+",Free,0,Everyone,Racing,"September 29, 2016",1.1,4.1 and up
Lakeside AG Moultrie,LIFESTYLE,5.0,3,8.6M,50+,Free,0,Everyone,Lifestyle,"May 23, 2017",1.0,4.1 and up
Eternal Light AG,SOCIAL,5.0,30,13M,100+,Free,0,Teen,Social,"May 19, 2018",1.04,4.0.3 and up
AH Alarm Panel,TOOLS,3.9,7,81k,100+,Paid,$4.99,Everyone,Tools,"May 12, 2011",1.2.0,1.5 and up
The Ah Yeah! Button,FAMILY,3.0,30,318k,"5,000+",Free,0,Everyone,Entertainment,"October 1, 2013",1.2,2.3 and up
Ah! Bird,SPORTS,3.5,1689,5.7M,"100,000+",Free,0,Everyone,Sports,"August 29, 2017",1.5.062,4.3 and up
Ah! Coins,GAME,3.4,256,9.1M,"50,000+",Free,0,Everyone,Action,"December 8, 2016",1.0.0,2.3 and up
ALPHA - Artificial Intelligence,FAMILY,4.0,51,3.2M,"1,000+",Free,0,Everyone,Entertainment,"June 3, 2018",1.3.4,4.0 and up
Youper - AI Therapy,MEDICAL,4.6,1976,69M,"50,000+",Free,0,Everyone,Medical,"August 3, 2018",6.02.000,6.0 and up
ParaTek Ai Speech generator,TOOLS,3.6,448,4.3M,"50,000+",Free,0,Everyone,Tools,"March 23, 2017",1.9,1.6 and up
Virtual Eye AI,TOOLS,4.4,26,3.8M,500+,Free,0,Everyone,Tools,"May 27, 2018",1.2,4.0 and up
AI with Python Tutorial,FAMILY,4.4,8,3.3M,"5,000+",Free,0,Everyone,Education,"June 5, 2018",1.0.4,4.1 and up
ChatBolo - AI Chatbot Online,FAMILY,3.3,1407,1.4M,"100,000+",Free,0,Everyone,Entertainment,"September 25, 2015",2.1,2.2 and up
Hey AJ! It's Saturday!,BOOKS_AND_REFERENCE,5.0,12,50M,100+,Paid,$3.99,Everyone,Books & Reference,"June 13, 2016",1.0.0,2.2 and up
AJ Gray Icon Pack,PERSONALIZATION,4.8,5,35M,50+,Paid,$0.99,Everyone,Personalization,"April 22, 2018",1.1,4.1 and up
My Wild Pet: Online Animal Sim,FAMILY,4.5,26916,67M,"500,000+",Free,0,Everyone,Casual;Pretend Play,"March 17, 2017",2.7,4.0.3 and up
AK-47 Sounds,FAMILY,3.9,656,2.9M,"500,000+",Free,0,Everyone 10+,Entertainment,"September 14, 2016",2.0,2.3.3 and up
Puppy Shooting an AK-47: Platformer Zombie Game,GAME,4.8,21,89M,"1,000+",Free,0,Everyone,Arcade,"March 30, 2018",0.46.91,4.4 and up
AK-47 sounds,FAMILY,3.9,7,3.8M,"1,000+",Free,0,Everyone,Entertainment,"June 18, 2018",568,4.0 and up
Crisis Action: 2018 NO.1 FPS,GAME,4.3,807226,34M,"10,000,000+",Free,0,Teen,Action,"July 11, 2018",3.0.2,4.0.3 and up
Weapon stripping 3D,FAMILY,4.6,23971,24M,"1,000,000+",Free,0,Everyone,Simulation,"August 4, 2018",39.231,4.1 and up
Counter Terrorist Attack,GAME,3.9,145931,43M,"10,000,000+",Free,0,Teen,Action,"May 31, 2018",5.3.2,2.3 and up
AK Math Coach,FAMILY,3.6,283,18M,"50,000+",Free,0,Everyone,Education,"May 19, 2015",1.3,2.3.3 and up
AL.com: Alabama Football News,SPORTS,4.5,459,8.0M,"10,000+",Free,0,Everyone 10+,Sports,"July 23, 2018",3.7.10-0d44b899,4.1 and up
Alabama Road Trips,TRAVEL_AND_LOCAL,4.4,71,28M,"10,000+",Free,0,Everyone,Travel & Local,"October 27, 2017",1.8.7,4.0 and up
Official AL Fishing & Hunting,TRAVEL_AND_LOCAL,4.2,1291,40M,"50,000+",Free,0,Everyone,Travel & Local,"October 18, 2017",5.29.77 Domain 427,4.4 and up
Al'Quran Bahasa Indonesia,BOOKS_AND_REFERENCE,4.6,361780,9.7M,"10,000,000+",Free,0,Everyone,Books & Reference,"May 30, 2018",4.1,2.3 and up
Al-Muhaffiz,BOOKS_AND_REFERENCE,4.7,2319,27M,"50,000+",Free,0,Everyone,Books & Reference,"April 22, 2018",10.10,4.1 and up
Ayat - Al Quran,FAMILY,4.7,173394,8.5M,"5,000,000+",Free,0,Everyone,Education,"March 13, 2018",2.9.1,4.0 and up
Quran Juz-30 - Mahad al Zahra,FAMILY,4.6,2654,6.7M,"100,000+",Free,0,Everyone,Education,"November 2, 2016",1.10.0,2.2 and up
Al Mayadeen,NEWS_AND_MAGAZINES,4.7,13620,9.0M,"500,000+",Free,0,Everyone,News & Magazines,"April 16, 2018",2.137,4.1 and up
Al-Quran 30 Juz free copies,BOOKS_AND_REFERENCE,4.5,12322,27M,"500,000+",Free,0,Everyone,Books & Reference,"December 17, 2016",3.0,2.3 and up
Koran Read &MP3 30 Juz Offline,BOOKS_AND_REFERENCE,4.8,29551,67M,"1,000,000+",Free,0,Everyone,Books & Reference,"April 6, 2018",1.0.7,4.0.3 and up
Al Quran Free - القرآن (Islam),BOOKS_AND_REFERENCE,4.7,1777,23M,"50,000+",Free,0,Everyone,Books & Reference,"February 15, 2015",1.1,2.2 and up
I am rich,LIFESTYLE,3.8,3547,1.8M,"100,000+",Paid,$399.99,Everyone,Lifestyle,"January 12, 2018",2.0,4.0.3 and up
Amazon for Tablets,SHOPPING,4.0,141584,22M,"10,000,000+",Free,0,Teen,Shopping,"July 31, 2018",16.14.0.850,4.4 and up
I am Rich Plus,FAMILY,4.0,856,8.7M,"10,000+",Paid,$399.99,Everyone,Entertainment,"May 19, 2018",3.0,4.4 and up
I am rich VIP,LIFESTYLE,3.8,411,2.6M,"10,000+",Paid,$299.99,Everyone,Lifestyle,"July 21, 2018",1.1.1,4.3 and up
I Am Rich Pro,FAMILY,4.4,201,2.7M,"5,000+",Paid,$399.99,Everyone,Entertainment,"May 30, 2017",1.54,1.6 and up
i am rich,BUSINESS,3.9,213,2.9M,"1,000+",Free,0,Everyone,Business,"June 9, 2018",1.0,4.0 and up
Where Am I? GPS Loc,TRAVEL_AND_LOCAL,4.6,68,4.2M,"10,000+",Free,0,Everyone,Travel & Local,"November 14, 2017",5.0,4.0.3 and up
I Am Wizard,FAMILY,4.2,1493,57M,"100,000+",Free,0,Everyone,Strategy,"April 1, 2018",1.0.9,4.1 and up
Final Fantasy XV: A New Empire,FAMILY,4.0,484858,Varies with device,"10,000,000+",Free,0,Everyone 10+,Strategy,"June 15, 2018",3.30.4.83,4.1 and up
365Scores - Live Scores,SPORTS,4.6,666246,25M,"10,000,000+",Free,0,Everyone,Sports,"July 29, 2018",5.5.9,4.1 and up
Heroes of Order & Chaos,FAMILY,4.2,690148,25M,"10,000,000+",Free,0,Teen,Strategy,"October 27, 2017",Varies with device,Varies with device
Carnivores: Dinosaur Hunter,GAME,4.2,62636,17M,"1,000,000+",Free,0,Teen,Action,"July 2, 2018",1.8.0,4.0.3 and up
Virtual Cigarette Smoking (prank),FAMILY,3.7,29838,Varies with device,"5,000,000+",Free,0,Mature 17+,Entertainment,"June 28, 2018",2.2,Varies with device
Ultimate Tennis,SPORTS,4.3,183004,100M,"10,000,000+",Free,0,Everyone,Sports,"July 19, 2018",2.29.3118,4.0.3 and up
Heroes Arena,GAME,4.2,336386,88M,"10,000,000+",Free,0,Everyone 10+,Action,"July 24, 2018",2.0.1,4.0.3 and up
Bubbu – My Virtual Pet,FAMILY,4.7,394842,75M,"10,000,000+",Free,0,Everyone,Casual;Pretend Play,"August 4, 2018",1.50,4.1 and up
3D Tennis,SPORTS,4.2,1008012,13M,"50,000,000+",Free,0,Everyone,Sports,"December 5, 2017",1.7.7,2.1 and up
Treasure Hunt Hidden Objects Adventure Game,FAMILY,4.3,1231,Varies with device,"100,000+",Free,0,Everyone,Puzzle,"May 24, 2018",2.2,4.1 and up
Body scanner (prank),FAMILY,3.3,16063,3.8M,"1,000,000+",Free,0,Teen,Casual,"June 2, 2016",3.0,2.3 and up
AP Manager,TOOLS,4.0,177,2.8M,"10,000+",Free,0,Everyone,Tools,"May 4, 2015",1.0.8,2.3 and up
AP Installer,TOOLS,4.5,23,283k,"5,000+",Free,0,Everyone,Tools,"July 20, 2018",13,3.2 and up
AP Government Review,FAMILY,4.7,3,1.5M,"1,000+",Paid,$2.99,Everyone,Education,"March 14, 2017",1.1,4.0.3 and up
"ap,wifi testing,iperf,ping,android,Bluetooth,tcp",TOOLS,4.7,3,5.3M,10+,Paid,$2.99,Everyone,Tools,"May 27, 2018",1.0.15,4.4 and up
AP Themes for Kustom/KLWP,PERSONALIZATION,3.6,5,45M,500+,Paid,$1.49,Everyone,Personalization,"September 1, 2017",1.8.2,4.4 and up
Fate GO Ap Counter,TOOLS,4.6,70,3.2M,"1,000+",Free,0,Everyone,Tools,"January 19, 2018",1.1.4,4.1 and up
AdventureQuest 3D MMO,FAMILY,4.3,22667,35M,"1,000,000+",Free,0,Teen,Role Playing,"July 26, 2018",1.10.1,4.4 and up
Puffin Web Browser,COMMUNICATION,4.3,541661,Varies with device,"10,000,000+",Free,0,Everyone,Communication,"July 9, 2018",7.5.3.20547,4.1 and up
Accounting Quiz (AQ) Malaysia,FAMILY,5.0,25,Varies with device,"1,000+",Free,0,Everyone,Education,"January 29, 2018",Varies with device,4.0 and up
Iron Blade,GAME,4.4,161637,82M,"10,000,000+",Free,0,Mature 17+,Action,"July 18, 2018",1.7.0m,4.0.3 and up
QR BARCODE SCANNER,TOOLS,3.8,169369,Varies with device,"10,000,000+",Free,0,Everyone,Tools,"September 5, 2016",Varies with device,Varies with device
Dungeon Quest,FAMILY,4.5,244039,46M,"5,000,000+",Free,0,Everyone 10+,Role Playing,"June 4, 2018",3.0.5.2,4.0 and up
"Grow Stone Online : 2d pixel RPG, MMORPG game",FAMILY,4.7,84389,48M,"1,000,000+",Free,0,Everyone,Role Playing,"August 5, 2018",1.375,4.0.3 and up
Megatramp - a Story of Success!,FAMILY,4.3,322976,Varies with device,"5,000,000+",Free,0,Teen,Simulation,"June 13, 2018",Varies with device,4.2 and up
Snaappy – 3D fun AR core communication platform,SOCIAL,4.6,16801,Varies with device,"1,000,000+",Free,0,Everyone,Social,"July 16, 2018",1.5.341,4.0.3 and up
Sketchfab,FAMILY,4.3,906,9.2M,"50,000+",Free,0,Mature 17+,Entertainment,"March 9, 2018",0.46.0,4.4 and up
"Egg, Inc.",FAMILY,4.7,580160,29M,"5,000,000+",Free,0,Everyone,Simulation,"June 13, 2018",1.7.5,4.0.3 and up
Houzz Interior Design Ideas,HOUSE_AND_HOME,4.6,353813,Varies with device,"10,000,000+",Free,0,Everyone,House & Home,"August 1, 2018",Varies with device,Varies with device
NYTimes - Latest News,NEWS_AND_MAGAZINES,3.9,63640,23M,"10,000,000+",Free,0,Everyone 10+,News & Magazines,"August 1, 2018",6.19.5,4.4 and up
"ARuler - AR Ruler app, Measure tools",TOOLS,4.3,1602,5.0M,"100,000+",Free,0,Everyone,Tools,"August 3, 2018",1.1.7,7.0 and up
SNOW - AR Camera,PHOTOGRAPHY,4.3,1017237,Varies with device,"50,000,000+",Free,0,Everyone,Photography,"July 30, 2018",7.6.5,4.3 and up
AR Remote Car,FAMILY,3.2,1354,30M,"100,000+",Free,0,Everyone,Simulation,"August 12, 2017",2.14,4.0 and up
AR Toybox - Augmented Reality Demos,FAMILY,3.8,20,36M,"1,000+",Free,0,Everyone,Simulation,"August 17, 2017",1.0.2,4.1 and up
Sonic the Hedgehog™ Classic,GAME,4.4,125652,56M,"10,000,000+",Free,0,Everyone,Action,"June 18, 2018",3.3.0,4.2 and up
CAPTCHA Pack for Sleep as Android,LIFESTYLE,4.0,448,3.1M,"50,000+",Free,0,Everyone,Lifestyle,"June 8, 2018",1.3,2.3 and up
Lullaby Add-on for Sleep as Android,HEALTH_AND_FITNESS,3.9,2057,6.2M,"50,000+",Paid,$1.99,Everyone,Health & Fitness,"October 18, 2017",2.4,4.0 and up
Timely Alarm Clock,LIFESTYLE,4.3,258717,9.4M,"10,000,000+",Free,0,Everyone,Lifestyle,"September 25, 2017",1.3.1,4.0.3 and up
My OldBoy! Free - GBC Emulator,GAME,4.2,51787,Varies with device,"5,000,000+",Free,0,Everyone,Arcade,"January 12, 2018",Varies with device,Varies with device
Google Voice,COMMUNICATION,4.2,171052,Varies with device,"10,000,000+",Free,0,Everyone,Communication,"August 3, 2018",Varies with device,Varies with device
WiFi Baby Monitor - NannyCam,VIDEO_PLAYERS,4.1,29867,1.7M,"5,000,000+",Free,0,Everyone,Video Players & Editors,"May 24, 2017",3.1.0 (build 1210),2.3.3 and up
Runtastic Sleep Better: Sleep Cycle & Smart Alarm,HEALTH_AND_FITNESS,4.1,111465,Varies with device,"5,000,000+",Free,0,Everyone,Health & Fitness,"July 25, 2018",Varies with device,Varies with device
Google Pay,FINANCE,4.2,348132,Varies with device,"100,000,000+",Free,0,Everyone,Finance,"July 26, 2018",2.70.206190089,Varies with device
Alarm Clock: Stopwatch & Timer,PRODUCTIVITY,4.5,870928,16M,"50,000,000+",Free,0,Everyone,Productivity,"June 8, 2018",5.9.6,4.1 and up
MLB At Bat,SPORTS,4.2,82857,Varies with device,"5,000,000+",Free,0,Everyone,Sports,"July 30, 2018",Varies with device,Varies with device
Nights at Cube Pizzeria 3D – 2,GAME,4.0,47151,36M,"5,000,000+",Free,0,Everyone 10+,Action,"December 26, 2017",2.4.0,4.3 and up
HotelTonight: Book amazing deals at great hotels,TRAVEL_AND_LOCAL,4.4,57556,Varies with device,"5,000,000+",Free,0,Everyone,Travel & Local,"July 31, 2018",Varies with device,Varies with device
Five nights at Minecraft,FAMILY,3.5,9335,12M,"1,000,000+",Free,0,Everyone,Entertainment,"November 26, 2017",1.2,4.0.3 and up
One Night at Golden Freddy's,GAME,3.3,2717,4.0M,"100,000+",Free,0,Teen,Action,"December 7, 2017",0.1,2.3 and up
DIRECTV for Tablets,FAMILY,3.9,24123,69M,"1,000,000+",Free,0,Teen,Entertainment,"June 1, 2018",5.9.006,4.1 and up
Five Nights at Neighbor House,GAME,4.2,2180,55M,"100,000+",Free,0,Everyone 10+,Action,"January 26, 2018",1.1.0,4.2 and up
Au Pair Legend,LIFESTYLE,4.4,28,8.8M,"1,000+",Free,0,Everyone,Lifestyle,"July 19, 2018",3.5,5.0 and up
Au Weather Free,WEATHER,4.0,1185,5.0M,"100,000+",Free,0,Everyone,Weather,"June 18, 2018",2.47.2,2.3 and up
BringGo AU & NZ,MAPS_AND_NAVIGATION,2.8,440,23M,"10,000+",Paid,$0.99,Everyone,Maps & Navigation,"May 10, 2018",2.5.9,2.3.3 and up
"realestate.com.au - Buy, Rent & Sell Property",HOUSE_AND_HOME,3.8,14657,Varies with device,"1,000,000+",Free,0,Everyone,House & Home,"July 16, 2018",Varies with device,Varies with device
loans.com.au Smart Money,FINANCE,3.5,30,17M,"1,000+",Free,0,Everyone,Finance,"May 27, 2018",1.4.0,4.1 and up
Super Dancer VN,GAME,4.0,24312,25M,"500,000+",Free,0,Everyone,Music,"July 22, 2018",3.3,4.0.3 and up
Predator Calls for Hunting AU,SPORTS,4.4,27,78M,"10,000+",Free,0,Everyone,Sports,"August 3, 2016",1.0,4.0.3 and up
Avatar Musik,GAME,3.8,159063,85M,"1,000,000+",Free,0,Everyone,Music,"February 9, 2018",0.8.0,4.0 and up
AV Tools Pro,TOOLS,4.3,35,Varies with device,"1,000+",Paid,$2.49,Everyone,Tools,"September 22, 2016",Varies with device,Varies with device
Video Player All Format,VIDEO_PLAYERS,4.8,258277,Varies with device,"10,000,000+",Free,0,Everyone,Video Players & Editors,"August 3, 2018",Varies with device,4.3 and up
Remote For Pioneer AV Receivers and Blu-Ray,TOOLS,3.4,150,7.3M,"50,000+",Free,0,Everyone,Tools,"June 1, 2018",Cow V3.11,4.1 and up
AV MAX,LIFESTYLE,4.1,9,8.7M,"1,000+",Free,0,Everyone,Lifestyle,"July 18, 2018",7.2.2,4.1 and up
EML UPnP-AV Control Point,VIDEO_PLAYERS,3.0,78,322k,"10,000+",Free,0,Everyone,Video Players & Editors,"September 19, 2013",1.3,1.6 and up
Aw Restaurant,FAMILY,4.8,4,43M,100+,Free,0,Everyone,Casual,"February 6, 2018",1.0,4.0 and up
A&W Restaurants,FOOD_AND_DRINK,1.7,14,13M,"1,000+",Free,0,Everyone,Food & Drink,"June 6, 2018",2.7.0,4.1 and up
Analog Clock AW Plus-7,TOOLS,4.2,725,3.0M,"100,000+",Free,0,Everyone,Tools,"March 14, 2018",2.0,4.3 and up
iSniper 3D Arctic Warfare,GAME,3.8,35572,Varies with device,"1,000,000+",Free,0,Teen,Arcade,"September 4, 2013",Varies with device,Varies with device
Tozer Devotional -Series 1,BOOKS_AND_REFERENCE,5.0,5,4.3M,"1,000+",Free,0,Everyone,Books & Reference,"October 8, 2016",1.0,2.3 and up
Call of Duty®: Heroes,GAME,4.4,1604146,57M,"10,000,000+",Free,0,Teen,Action,"June 27, 2018",4.8.0,4.1 and up
Armani Exchange Connected,LIFESTYLE,4.1,305,44M,"10,000+",Free,0,Everyone,Lifestyle,"July 4, 2017",1.5.0,4.4 and up
Axetatic - Axe Throwing Game,GAME,4.6,29,31M,"1,000+",Free,0,Everyone 10+,Arcade,"October 22, 2017",1.3.3,4.2 and up
Axe Champs! Wars,GAME,5.0,8,25M,50+,Free,0,Everyone,Arcade,"June 26, 2018",1.1,4.1 and up
Axe Spinner,FAMILY,3.0,2,Varies with device,10+,Free,0,Everyone,Casual,"January 4, 2018",1.0.0,4.1 and up
Stickman and Axe,GAME,4.4,69,2.8M,"50,000+",Free,0,Teen,Action,"November 25, 2017",1.0,4.0.3 and up
Axe Man,GAME,3.7,53,14M,"1,000+",Free,0,Everyone,Adventure,"February 23, 2015",3.0,2.3.3 and up
Dead Zombie Evil Killer:Axe,GAME,3.9,71,52M,"10,000+",Free,0,Teen,Action,"December 1, 2016",1.1,2.3 and up
INTERACTIVE CALCULUS FOR MATHS AND PHYSICS,FAMILY,4.8,53,4.4M,"1,000+",Free,0,Everyone,Education,"February 28, 2018",1.3,4.0.3 and up
Woodman Deluxe,GAME,4.0,82,4.4M,"5,000+",Free,0,Everyone,Action,"July 6, 2015",1.0.2,2.3 and up
Ay Hasnain k Nana Milad Naat,BOOKS_AND_REFERENCE,4.3,72,1.9M,"10,000+",Free,0,Everyone,Books & Reference,"December 21, 2015",1.0,2.3 and up
ai.type Free Emoji Keyboard,PERSONALIZATION,4.3,647721,Varies with device,"10,000,000+",Free,0,Everyone,Personalization,"July 24, 2018",Varies with device,Varies with device
AZ Plugin 2 (newest),LIBRARIES_AND_DEMO,4.2,11087,34M,"1,000,000+",Free,0,Everyone,Libraries & Demo,"March 16, 2017",4.1.4,5.0 and up
Kids A-Z,FAMILY,4.2,26426,30M,"1,000,000+",Free,0,Everyone,Education;Education,"August 2, 2018",4.1.0,4.4 and up
AZ Screen Recorder pro,TOOLS,4.0,60,3.7M,"5,000+",Free,0,Everyone,Tools,"March 19, 2018",1.0,5.0 and up
NB|AZ Mobile Banking,FINANCE,4.0,463,13M,"10,000+",Free,0,Everyone,Finance,"April 5, 2018",4.2.31,4.2 and up
Alphabet A-Z,FAMILY,3.9,306,Varies with device,"100,000+",Free,0,Everyone,Casual,"April 17, 2014",Varies with device,Varies with device
AZ Rockets,GAME,4.2,162,37M,"10,000+",Free,0,Everyone,Arcade,"May 25, 2018",1.2.1,4.1 and up
Oxford A-Z of English Usage,BOOKS_AND_REFERENCE,4.0,5300,11M,"1,000,000+",Free,0,Everyone,Books & Reference,"November 28, 2017",9.1.284,4.1 and up
Cures A-Z,HEALTH_AND_FITNESS,4.0,265,4.1M,"100,000+",Free,0,Everyone,Health & Fitness,"August 13, 2015",2.1,3.0 and up
Barista Coffee Dictionary A-Z,LIFESTYLE,4.3,127,5.5M,"10,000+",Free,0,Everyone,Lifestyle,"June 3, 2016",3.0.0,4.1 and up
Phoenix and Arizona Cameras,TRAVEL_AND_LOCAL,4.1,134,5.3M,"10,000+",Free,0,Everyone,Travel & Local,"June 20, 2018",6.3.4,4.0.3 and up
ba,FAMILY,3.1,1734,5.8M,"500,000+",Free,0,Everyone,Strategy,"June 8, 2016",1.0.3,4.0 and up
Ba Cristi,GAME,3.5,196,35M,"10,000+",Free,0,Everyone,Adventure,"March 22, 2016",1.0.4,2.3 and up
Arabic Alif Ba Ta For Kids,FAMILY,4.5,226,26M,"100,000+",Free,0,Everyone,Education;Education,"May 30, 2017",1.0.0,2.3 and up
Arabic Alphabet Alif Ba Ta Wooden Blocks,FAMILY,4.6,66,17M,"10,000+",Free,0,Everyone,Educational;Education,"February 25, 2018",1.0.0,2.3 and up
Ba Zi Fortune,LIFESTYLE,3.9,592,2.5M,"100,000+",Free,0,Everyone,Lifestyle,"January 2, 2018",1.0.23,2.3 and up
Ba dum tss - Rimshot widget,COMICS,4.1,690,444k,"50,000+",Free,0,Everyone,Comics,"September 29, 2015",1.2.3,2.2 and up
Bedouin Rivals,FAMILY,4.2,79826,Varies with device,"1,000,000+",Free,0,Everyone 10+,Strategy,"July 26, 2018",4.0.4,4.1 and up
American Airlines,TRAVEL_AND_LOCAL,3.7,16973,Varies with device,"5,000,000+",Free,0,Everyone,Travel & Local,"July 18, 2018",Varies with device,Varies with device
BC Connect,FAMILY,3.8,11,17M,"1,000+",Free,0,Everyone,Education,"March 14, 2018",2.6.12,4.1 and up
